Linear Regression,Non-Linear Regression 1,Non-Linear Regression 2
-2948.6172167066306,-2317.228317260742,-3798.1287582468844
-3660.6561021586062,-3117.9141998291016,-4482.3297849346545
-3134.1819163387513,-2521.7628479003906,-3899.8601518331106
-2646.584092449803,-2078.9408683776855,-3331.3717754781437
-1707.3395073302172,-1422.8224754333496,-2418.4540885356496
-2822.8553030740495,-2501.1849403381348,-3513.3638584057844
-2756.8120613730935,-2626.2831687927246,-3491.641430000517
-2666.4834093070303,-2455.6732177734375,-3380.750364428786
-2385.068838416451,-2090.0774002075195,-3133.4602968553136
-2175.0629103139263,-1908.7529182434082,-2909.9553521950425
-2274.8234190119942,-1817.6579475402832,-2964.2182944924357
-2344.133580228931,-1830.3108215332031,-2902.1704393198165
-2358.368917598872,-2258.2125663757324,-2785.735713171301
-1671.2550551354502,-1540.0457382202148,-2044.6291797548572
-1196.658471928806,-972.754955291748,-1682.0157106101965
-1050.7688885528055,-716.6290283203125,-1685.7627136674087
-1262.699812630015,-927.9370307922363,-1890.0550426897785
-1166.9488093942575,-811.5792274475098,-1826.4619152964713
-826.8458705365662,-506.9303512573242,-1520.3154404880283
-978.3503583241646,-588.9415740966797,-1727.7544445716433
-1015.307118212865,-607.2449684143066,-1785.792468895681
-1125.3406877156922,-657.4058532714844,-1952.2224722287344
-1032.0022309145916,-613.2388114929199,-1809.783745241211
-1080.9605399805653,-690.9942626953125,-1805.0493770415878
-1077.9420613562152,-709.2404365539551,-1770.456815979213
-999.3869047035349,-625.8201599121094,-1673.6736568007295
-760.7440722166896,-469.5439338684082,-1374.7981921167072
-304.7695745924432,-139.8181915283203,-919.0941352932131
-368.9097274450915,-94.5281982421875,-1052.8680716152871
-475.95271337957666,-237.31470108032227,-1275.7302464017623
-673.2051642497726,-446.6986656188965,-1552.1031464200228
-449.2260036325383,-266.2396430969238,-1479.6877792517905
-9.482668993476919,-88.09804916381836,-1152.891687224252
-93.69849565444629,-386.0020637512207,-1347.0051303597954
-222.28013533512882,-177.46925354003906,-1416.1344096106343
-319.30802939107923,-170.67432403564453,-1434.0359736346886
-78.78235761955108,-36.75699234008789,-1139.844785986907
-258.39825478647833,-259.19437408447266,-1500.8867513133541
-260.8391175864684,-112.81728744506836,-1325.6981252379703
-676.8905189659831,-406.7659378051758,-1569.8030713739834
-601.0631178234918,-271.99745178222656,-1477.6072463797518
-264.2210317717176,-70.7101821899414,-1105.5630206513765
-206.6824416844259,-105.78632354736328,-1117.3459297659404
25.001454611527333,-93.69850158691406,-868.6939436499267
61.50181361918222,76.59673690795898,-681.8513331618328
-206.79932986387865,-58.96568298339844,-894.4795106251438
-130.2183685947017,-16.36505126953125,-825.7051539207379
-232.60279622076024,-59.266090393066406,-863.6306212385908
-219.85822241708752,-70.19519805908203,-837.3119138708018
-454.4912699318971,-268.0778503417969,-1076.299474306226
-714.7298489213853,-508.2964897155762,-1340.1672645718972
-444.8313516041372,-198.39763641357422,-1000.8400097391391
-698.8760743748478,-417.44470596313477,-1231.1203773994864
-492.30077984749306,-300.75788497924805,-1058.6398760496854
-643.0005402891007,-459.35869216918945,-1259.3777931143434
-894.6678530084795,-730.2045822143555,-1441.8987540443045
-789.9210545620164,-566.6327476501465,-1251.8264032196957
-674.3851657937968,-515.5849456787109,-1138.0778640845763
-711.9357459933824,-533.6666107177734,-1186.9121654103342
-1012.8006048395663,-906.6581726074219,-1492.7429599290626
-1163.1751803554864,-1074.7289657592773,-1683.849325959971
-1077.6439349872646,-975.193977355957,-1584.9790055085393
-1234.5395121882252,-1106.1644554138184,-1799.3100460072278
-1207.893229628333,-909.3332290649414,-1801.1533599828538
-1445.3810081686477,-1368.8850402832031,-1980.9110469653697
-1354.7847981975012,-1303.267478942871,-1875.3735967849962
-1229.319941079678,-1169.600486755371,-1720.7082401141388
-1143.2659432706487,-1021.6355323791504,-1673.2748473840834
-1458.3123234247187,-1421.363353729248,-2012.5553777525356
-1715.0159907404347,-1786.5943908691406,-2277.9093867508386
-1979.3958327180212,-2144.5870399475098,-2554.611551031874
-1577.7018248058155,-1498.1675148010254,-2199.38839388001
-2022.9246949047174,-2156.4102172851562,-2653.4058326738204
-2177.0816427482446,-2361.0591888427734,-2810.274139685833
-2386.8558338671155,-2683.868408203125,-3007.0675551879526
-2436.140050056573,-2744.0643310546875,-3067.485543692115
-2652.325754958747,-3013.9803886413574,-3323.759243108565
-2523.387926883239,-2840.1875495910645,-3176.1003430079213
-2674.6804710103097,-3047.5616455078125,-3363.344979999195
-2931.207772909169,-3363.8763427734375,-3653.356924918072
-2504.7292346712547,-2825.002670288086,-3182.629565449768
-2669.0855015852967,-3039.679527282715,-3365.590808625445
-2690.0669126089865,-3017.6568031311035,-3351.5633047681276
-2078.8000601899657,-2233.4861755371094,-2703.2660826991064
-2267.498817772953,-2494.7619438171387,-2957.7161003902006
-2681.303513305944,-3055.3579330444336,-3381.5968712801637
-2833.7714854139554,-3211.83443069458,-3531.2391517556985
-3133.1745582042795,-3553.91263961792,-3856.012319673935
-3125.092612390944,-3557.581901550293,-3830.132451255726
-3018.684018163585,-3399.7035026550293,-3715.3395371253987
-2990.683298666978,-3377.223014831543,-3691.8484373747347
-2849.121014650761,-3242.8836822509766,-3532.856777052137
-2466.5667240158546,-2754.4784545898438,-3107.7884031387507
-2366.8948144284473,-2613.6302947998047,-2984.4126420886278
-1756.3997529590083,-1826.3554573059082,-2329.1032640106023
-2154.7276368096545,-2296.586036682129,-2693.6898930988323
-2156.0401441165745,-2293.9395904541016,-2671.264686769572
-1990.8361970792848,-2088.8471603393555,-2441.641722623644
-2102.141953943181,-2209.7110748291016,-2550.3181204615794
-2111.1555468036986,-2195.3630447387695,-2536.2564829056982
-2072.3238139679206,-2075.8652687072754,-2507.9753794591256
-1773.1611676033017,-1785.0637435913086,-2242.40030882068
-1361.250576870883,-1296.8087196350098,-1875.6359959361366
-1081.566097784014,-889.8496627807617,-1594.6579140181166
-820.3704556443871,-503.89766693115234,-1355.476034678161
-376.289757510264,-163.2070541381836,-918.0452940862689
-669.8805018931048,-325.23393630981445,-1277.2915117577857
-198.2280058603202,-7.281303405761719,-812.4262177112939
-53.96381024105683,72.69859313964844,-732.3726785610291
-123.45639054226103,-12.660026550292969,-1051.793496302364
-308.340478269109,-115.92864990234375,-1316.0574896506132
-662.6718427687937,-365.1738166809082,-1482.6667878573057
-942.8950008459478,-789.3991470336914,-1533.8982996045095
-1239.069182869607,-1131.4916610717773,-1828.5095732439804
-2340.3491443693997,-2625.8468627929688,-2953.133445812279
-2263.6504774475075,-2516.140937805176,-2874.553534994856
-2211.1785613296443,-2448.241710662842,-2833.9040267022865
-2424.984164491861,-2710.847854614258,-3105.252240822014
-2610.764028826907,-2960.350513458252,-3230.1297600706894
-2855.5375096315292,-3279.5333862304688,-3526.5704966819762
-3300.5651303888303,-3781.6429138183594,-4043.298030471965
-3406.042170412061,-3890.4905319213867,-4181.143304461001
-3515.8851091471033,-3996.5343475341797,-4284.127192174881
-3412.9653971111875,-3880.0048828125,-4218.4967823641555
-3826.1524093113703,-4285.569190979004,-4664.630447441573
-3935.8524190049625,-4373.2452392578125,-4773.860752142403
-4073.7483923416194,-4469.411373138428,-4911.985763841205
-3931.703831197159,-4266.300201416016,-4693.685053889782
-3547.5706479707615,-3957.080841064453,-4269.782018228929
-3724.051323724782,-4145.336151123047,-4422.742218828084
-3239.5700686953187,-3709.8026275634766,-3919.3713970375898
-3158.4782766815833,-3609.294891357422,-3816.5202487749652
-3435.2889375662317,-3931.7893981933594,-4112.009435750611
-3496.3290527849267,-3985.0902557373047,-4185.343060756399
-3251.1758543148053,-3706.1691284179688,-3970.508629511372
-3454.092763307496,-3858.4399223327637,-4219.174076105708
-3736.331060586608,-4148.533344268799,-4521.274977057314
-3760.4265668602857,-4102.935791015625,-4572.605462207133
-4610.127376472452,-4606.204032897949,-5492.289290418623
-4475.453173476305,-4545.886516571045,-5355.462089831657
-4505.767989942563,-4552.438259124756,-5391.415560567429
-4986.943563389406,-4766.113758087158,-5860.366989716895
-5127.735763968701,-4810.631275177002,-6002.151643163561
-5106.323387189203,-4819.693565368652,-5994.137082204236
-4914.2293088774295,-4720.88098526001,-5766.641426713566
-5244.149054470071,-4772.980213165283,-6110.223056742755
-5363.4321604992365,-4776.427745819092,-6193.71053845231
-5172.411925248981,-4773.924350738525,-5939.59933295541
-4698.250871386684,-4738.805294036865,-5390.723625290927
-4779.157236961768,-4758.825302124023,-5465.398772817735
-4928.671501758077,-4801.325798034668,-5640.803072191481
-4667.694536863921,-4751.451015472412,-5357.539031909147
-4853.963293543579,-4801.268577575684,-5605.471935942549
-5381.055185115726,-4767.5371170043945,-6130.872030119284
-5169.617545019506,-4794.137477874756,-5914.556839577286
-5321.399215363598,-4720.487594604492,-6091.828440732233
-4487.1100175653755,-4449.563026428223,-5249.341657690015
-4255.38794181621,-4069.504737854004,-4961.650980192994
-3925.462117340403,-3688.5809898376465,-4571.597821848942
-3314.747007550649,-3133.4781646728516,-3862.863654458796
-3119.5871419576156,-2837.662696838379,-3632.005371620129
-2690.169970356516,-2366.80269241333,-3213.441203472861
-2641.614262819166,-2263.5984420776367,-3152.596951874461
-2894.483545039639,-2388.9684677124023,-3381.0824704333786
-2620.0897295754958,-2153.134346008301,-3131.0469863497374
-2211.9820853960246,-1722.7935791015625,-2783.777436784373
-2781.4540751463187,-2260.6730461120605,-3331.8386610778894
-2716.010276371518,-2184.3552589416504,-3266.48126130372
-2657.357730930991,-2151.1101722717285,-3144.039856511492
-3280.5994342354625,-2811.6703033447266,-3773.4954852489004
-3290.04039235965,-2773.0321884155273,-3782.366617080652
-3044.638047374226,-2558.5484504699707,-3507.6069221268194
-3144.6434110643,-2588.4175300598145,-3640.677582257271
-3075.201693979274,-2521.061897277832,-3614.856017462577
-2560.9504867567425,-2037.491798400879,-3128.4936798253825
-1116.7508115543817,-730.7052612304688,-1641.5388859767484
-1227.5316887190302,-952.0912170410156,-1941.7557174961908
-980.351130825873,-725.0547409057617,-1780.8416454754752
-1119.8531231061102,-789.1559600830078,-1878.6827740845426
-895.7360803966318,-683.4697723388672,-1760.9366600119056
-1090.406501984249,-912.8952026367188,-1934.8007512711815
-829.7443510473609,-520.0624465942383,-1666.1559761744293
-1619.0807337393892,-1434.7457885742188,-2461.5352590539837
-2108.3974776273394,-2157.3829650878906,-2914.0035039716417
-2412.4700408122653,-2538.936138153076,-3239.7637786640125
-2736.5694349583846,-2959.0988159179688,-3575.547477402037
-2713.029303679611,-2780.9858322143555,-3604.5032452113337
-3127.9167792524504,-3326.4899253845215,-4038.4912519491395
-3188.3873128027653,-3411.383628845215,-4123.809760418203
-3779.68081583235,-4067.35897064209,-4738.152411648541
-3829.0291173781516,-4159.970283508301,-4777.50101284862
-4236.537532119731,-4474.425315856934,-5188.12637093734
-4026.330100586334,-4253.354072570801,-4948.897329283785
-4139.145215371085,-4303.150177001953,-4988.910997698799
-4329.936390470689,-4490.554332733154,-5078.219182485613
-4856.837505738513,-4694.802761077881,-5562.917599143958
-5224.720665272976,-4678.351879119873,-5947.794635707196
-5608.586669662913,-4610.245227813721,-6322.434364608692
-5996.995181877514,-4415.130615234375,-6717.166271253312
-5883.406141354943,-4545.793533325195,-6564.144189797005
-5615.785331064448,-4560.356140136719,-6302.041941218944
-6315.9602033039855,-4292.0637130737305,-7049.229408867737
-6265.3797545509,-4369.711875915527,-6985.722163267171
-6478.879595562627,-4275.612831115723,-7142.345174865973
-6202.2639150844025,-4483.888149261475,-6924.307377685895
-6349.427454634047,-4365.792274475098,-7056.317085257566
-6206.078464220133,-4462.165832519531,-6953.604835456751
-6048.802111574344,-4490.146636962891,-6788.567516122009
-5762.639084641576,-4508.31413269043,-6476.712456501802
-5511.123928778218,-4427.661895751953,-6223.231887628626
-5346.815124391266,-4388.895034790039,-6085.345462567154
-4749.220439227598,-4071.6075897216797,-5425.049105606342
-5295.759602254663,-4090.0468826293945,-5978.784053340984
-5246.898425774847,-4023.871421813965,-5833.964732914915
-4741.320388840352,-3689.9900436401367,-5247.43143649059
-4557.998148231191,-3610.5823516845703,-5075.16877682837
-4749.914550297276,-3798.4657287597656,-5268.892399102229
-4869.2223212942445,-3782.9017639160156,-5374.165257335835
-4317.746953142358,-3506.0834884643555,-4695.06800195731
-3763.730279839463,-3208.8804244995117,-4039.4075373017645
-3480.5919315759515,-3006.3843727111816,-3736.3354997201964
-3339.237230039462,-3000.941276550293,-3639.812182919794
-3529.6368366379897,-3208.1151008605957,-3985.658521503485
-3496.796423351716,-3214.6096229553223,-3957.350344883804
-3460.896463123741,-3069.9777603149414,-4035.3071881043606
-2983.565873380656,-2691.0924911499023,-3588.9632013859095
-2630.6447075885553,-2248.3277320861816,-3179.2151494043283
-2061.8439803329484,-1669.6786880493164,-2638.1381219482064
-1840.5912697465483,-1469.6502685546875,-2526.7577297028074
-1800.3261944284707,-1510.8203887939453,-2510.83251399826
-1558.393712972193,-1279.7212600708008,-2297.6920534452156
-798.9352277868916,-392.6825523376465,-1518.494189250798
-627.1934045176197,-284.61456298828125,-1372.7485301628335
-692.1834415779668,-376.2960433959961,-1498.2080239374473
-548.8735966268852,-330.50537109375,-1474.0913257567731
-182.637091016011,-31.185150146484375,-1049.1991731810276
-42.08895124646907,76.03168487548828,-808.240785958234
16.19645113795191,31.49271011352539,-965.0635000746756
410.38066897958555,-92.86880493164062,-207.89104928602796
299.9501080662568,147.8433609008789,-445.4508734537814
-328.07482309769784,-162.3845100402832,-912.1782791079117
-302.63540862022995,-280.48038482666016,-752.8181908171151
-553.8404159769843,-461.9407653808594,-975.4712960725907
-410.1810938641282,-365.05937576293945,-825.5718081809144
-249.18297039662053,-282.8693389892578,-649.6940597924043
-390.9524841833256,-354.50220108032227,-822.2330611581338
-545.2690770310378,-356.8768501281738,-1149.5144814250416
-201.783504092842,-109.34114456176758,-831.441590683843
42.401284929968014,4.370212554931641,-709.674747221753
-152.1667735466746,-32.601356506347656,-1018.3608907757617
-213.3339598411615,-17.20905303955078,-1060.0185642886015
-149.9601378737578,13.246536254882812,-1007.5646887035425
-335.6565035278858,-163.9866828918457,-1322.2097025052278
-185.71672288605978,-42.20724105834961,-1113.8805992844289
-506.0239956020521,-262.7277374267578,-1443.6812568511386
-472.4759918873833,-274.04308319091797,-1530.4580255340184
-672.6821152404993,-397.4604606628418,-1649.4659340116468
-1155.5856007803943,-825.8914947509766,-2113.9086619724735
-297.41070247117733,-90.42978286743164,-1251.0988112093296
-96.25054225898656,-80.0943374633789,-1216.5974491838601
199.15834380614334,-203.33290100097656,-928.2787413332118
-625.5208345974415,-645.0176239013672,-1864.9748649905002
-1563.1611504355847,-1378.2691955566406,-2707.983603006064
-1993.14833280875,-1983.4184646606445,-2852.0989869025884
-2333.3558658987527,-2474.4415283203125,-3189.123338418616
-2246.8962769631576,-2426.1474609375,-3105.86762116901
-2401.51496788306,-2669.2914962768555,-3294.211111501481
-1895.3181110880823,-1868.7772750854492,-2840.0484397208506
-2443.723955188597,-2491.486072540283,-3457.3084117845456
-2873.1070088170245,-3163.3615493774414,-3906.832250628163
