,ReguReg
3297,39.11915261853401
3298,12.82861282585281
3299,40.2362850382978
3300,85.52181263766046
3301,120.07504031263414
3302,350.81924296386717
3303,439.7344502549131
3304,689.1543185569476
3305,823.2967417753191
3306,853.5034452007458
3307,928.2571084525987
3308,905.8832292389893
3309,884.6474612986581
3310,773.5261902104488
3311,555.836947711197
3312,358.13901106097956
3313,477.49589185595886
3314,556.965525089787
3315,591.1092937529069
3316,528.7133209633571
3317,405.90777491879277
3318,25.521961363360056
3319,-138.94609111185025
3320,-2.721455559566606
3321,-109.96920450995991
3322,-235.838495687301
3323,-278.8263210480814
3324,-297.0906732122638
3325,-296.8094463434909
3326,-234.4846355870976
3327,-119.11041146681683
3328,380.665356169913
3329,588.2240567238912
3330,670.5313917124482
3331,749.5491774224497
3332,712.8080946954163
3333,557.7832671213174
3334,476.77799536886107
3335,-90.03485283525761
3336,546.9271814803413
3337,716.6576810746478
3338,440.7574624031945
3339,144.2669554611441
3340,0.11114480309713445
3341,128.67715096649266
3342,67.48791725962171
3343,100.19406624264005
3344,-399.3074601504478
3345,-631.9932377197973
3346,-1225.664320185233
3347,-1033.2166004773903
3348,-1130.848732428671
3349,-600.6382960431243
3350,-572.3827221216894
3351,-259.42059719172323
3352,165.13052006980539
3353,469.46206963496763
3354,596.7816431450348
3355,947.3287094426807
3356,1134.6785941982494
3357,1182.106078816517
3358,1746.209537032992
3359,1516.0644843255673
3360,1030.9109447156916
3361,659.0255119538906
3362,580.0617763498817
3363,436.53630283885127
3364,174.9443831642888
3365,310.17914340809233
3366,117.77627583905705
3367,47.70922983029012
3368,-932.947426249324
3369,-1169.233596881651
3370,-1478.4795032588
3371,-1572.6241414002266
3372,-1087.9641467278868
3373,-980.5776583700455
3374,-1008.7185034301812
3375,-816.0245089624277
3376,-560.6669666122795
3377,-289.1623083672773
3378,-82.68875379053529
3379,307.22088327039796
3380,475.6062106339133
3381,598.2924406428554
3382,666.2608112667713
3383,794.522044353864
3384,682.1261948263074
3385,831.7154671514148
3386,832.8867967030808
3387,1055.4094999854476
3388,532.7476733448437
3389,446.2591679641503
3390,231.1762029451644
3391,393.3849506229036
3392,566.845087728613
3393,728.480501624244
3394,623.5008930531899
3395,471.1818702355775
3396,444.87962212799493
3397,268.95044007640297
3398,490.4211312011312
3399,740.5442506875007
3400,827.1244991926749
3401,937.5087521866587
3402,1174.3674833095572
3403,1665.3137582499132
3404,1697.4150720842658
3405,1647.271682966142
3406,1658.6764151375805
3407,1681.8481734085065
3408,1530.6792717829323
3409,1557.5344415985737
3410,1613.3340694464805
3411,1653.9784810023957
3412,1794.23171292885
3413,1801.1375469657
3414,1339.0724813874388
3415,918.8635528643222
3416,590.9530605212212
3417,268.14622435959825
3418,420.7614584070294
3419,714.997414205122
3420,348.490945538178
3421,351.87766143426234
3422,354.72845439447633
3423,142.79298128242658
3424,-270.89499851508816
3425,-395.4980220072867
3426,-391.32601046854995
3427,-679.9263637477718
3428,-968.5905818431347
3429,-579.8931774435973
3430,-358.4052729051116
3431,-462.89695688938014
3432,-717.7055615937135
3433,-886.6240251294028
3434,-955.8205156208451
3435,-1144.0877497866395
3436,-1400.4128054313207
3437,-1638.4108427239848
3438,-1676.9479836519743
3439,-1541.275222932555
3440,-1344.8726007160305
3441,-1022.1139769858025
3442,-422.36755442271397
3443,-604.217083354012
3444,292.6674993893112
3445,513.04957177717
3446,598.9857709906934
3447,757.9061485538821
3448,866.599842020672
3449,730.6398027191055
3450,786.3903447229447
3451,1196.1779971096475
3452,983.4336149346506
3453,1538.3853886693
3454,920.4714070740608
3455,1102.5025997044324
3456,-8.149495442456985
3457,43.31276497958911
3458,25.558412560805984
3459,89.33186390548708
3460,141.782408273144
3461,303.8163102769102
3462,-80.11987990425409
3463,141.97221269260143
3464,18.233893160667773
3465,-286.5941059227004
3466,-525.5998963202214
3467,-527.4827870989246
3468,-437.4687575152978
3469,-274.7970028836864
3470,-22.96500769639479
3471,45.653293733081455
3472,102.68020803512572
3473,393.1410491121381
3474,493.6490584333765
3475,374.18864524292667
3476,629.726206587232
3477,752.040735862794
3478,63.82309139495603
3479,235.1758348332816
3480,-798.383143342104
3481,-798.383143342104
3482,-798.383143342104
3483,-798.383143342104
3484,-798.383143342104
3485,-798.383143342104
3486,-798.383143342104
3487,-798.383143342104
3488,-798.383143342104
3489,-798.383143342104
3490,-798.383143342104
3491,-798.383143342104
3492,-798.383143342104
3493,-798.383143342104
3494,-798.383143342104
3495,-798.383143342104
3496,-798.383143342104
3497,-798.383143342104
3498,-798.383143342104
3499,-798.383143342104
3500,-798.383143342104
3501,-798.383143342104
3502,-798.383143342104
3503,-798.383143342104
3504,-798.383143342104
3505,-910.1448875926939
3506,-1059.2064774898427
3507,-1177.7505053811756
3508,-1102.2474959960382
3509,-2017.3695620176175
3510,-2396.5860501504226
3511,-2811.0525089362077
3512,-2259.7104846107236
3513,-2306.6312376567294
3514,-2419.0542955728815
3515,-2364.8054570128893
3516,-2164.600091829626
3517,-2470.4351223436697
3518,-2211.825186535223
3519,-2124.676246151638
3520,-2156.47730862215
3521,-1324.1724822144156
3522,-1933.060442978508
3523,-840.6771273623123
3524,-1359.3337254729943
3525,-1644.6289288618477
3526,-1537.15265479193
3527,-1742.6942274395478
3528,-2054.195323144019
3529,-1897.3393990094703
3530,-1508.536053106292
3531,-1470.4545641575833
3532,-1560.69267179705
3533,-1682.5263571891203
3534,-1649.4395473986222
3535,-1161.5698561923123
3536,-851.1435565088035
3537,-888.5066773106159
3538,-960.6769511871856
3539,-812.7311800035101
3540,-427.16542062785294
3541,-1036.2569846382432
3542,-725.8000364341254
3543,-819.321216735622
3544,-837.7351446405016
3545,-168.67690652013815
3546,170.25508964505156
3547,115.74689646187848
3548,1156.8770733245315
3549,596.569527916799
3550,563.8733768962666
3551,1025.572664491114
3552,620.8690972597096
3553,793.3004753320382
3554,993.4553502982615
3555,893.1985762808359
3556,964.2054878220856
3557,1003.7511487594459
3558,1127.0043599921862
3559,909.057013156146
3560,444.9377047177942
3561,366.3582692019834
3562,293.3878612559253
3563,267.9633453635688
3564,78.97249805572699
3565,45.366570504403654
3566,23.799257589537987
3567,129.44867379898002
3568,67.05761619836719
3569,369.2724870894647
3570,549.7091651079239
3571,952.5295955140763
3572,1087.2158194762112
3573,1407.6132512257925
3574,1454.4441659174747
3575,1484.39571270319
3576,1190.713840340591
3577,1358.6776291605079
3578,1381.7068534802524
3579,1124.104838583201
3580,1239.3664856144414
3581,1243.5067211160474
3582,869.7361987429753
3583,826.8235392483426
3584,531.5690296643453
3585,514.8824835602818
3586,513.7390538739633
3587,456.8250561916858
3588,220.7789990497634
3589,112.19192777393324
3590,100.66462428462563
3591,84.79330134461678
3592,167.94746235216618
3593,286.4803643871305
3594,326.2135271891556
3595,923.9677732391394
3596,748.2137804685852
3597,712.3940598940943
3598,910.9804338635267
3599,953.0106454471612
3600,1663.8989050010637
3601,1767.8280531160344
3602,1947.0182073754722
3603,1858.7193493674486
3604,1959.4884342671185
3605,1893.4439209576253
3606,1563.4399611778963
3607,1265.9903310298566
3608,550.4255381423551
3609,867.8649106389995
3610,1572.9272893384514
3611,1568.0477827816694
3612,216.46799774020792
3613,101.10418280593778
3614,151.14551147684185
3615,235.27796040146293
3616,381.4779172379682
3617,481.66497807774704
3618,690.679679724587
3619,1000.8981249035172
3620,1334.2072358439304
3621,1510.9757218444788
3622,1589.2846930689698
3623,1776.365397092922
3624,1550.6705186220786
3625,1694.1998718844197
3626,1741.1968127889834
3627,1529.8924261504653
3628,1329.8254677386417
3629,1285.5612373071604
3630,981.8603474140073
3631,900.7967859428501
3632,1015.627222752086
3633,1190.5372668229804
3634,1631.7864334957708
3635,1491.6514006726607
3636,1714.101043145452
3637,1421.838094901618
3638,991.9902649552089
3639,999.7470263804696
3640,575.5750363806949
3641,999.4172408056879
3642,800.3938563006105
3643,1234.2278370877582
3644,1283.5408973149122
3645,1443.8142245353906
3646,1380.2850639657818
3647,894.0897526592078
3648,970.4123305361599
3649,932.0325037363353
3650,998.6666855539709
3651,1087.5911873455736
3652,972.0363193921396
3653,567.1831543365598
3654,73.9728505170265
3655,-322.1640200167913
3656,-601.3614406395518
3657,-780.3431192198792
3658,-1193.9537714810476
3659,-1371.3011259263988
3660,-1515.739034158184
3661,-1418.3063136470923
3662,-1524.6693535002557
3663,-1528.8202302252707
3664,-1421.5577334905356
3665,-1346.5437362744692
3666,-1307.1023467253453
3667,-1109.044577922526
3668,-745.2427187086276
3669,-700.1816990084382
3670,-496.42715083410883
3671,-443.8853550065492
3672,-807.5573585122197
3673,-851.1606196228271
3674,-616.289541194262
3675,-791.421143910674
3676,-873.1641755616023
3677,-771.6199629315394
3678,-476.2555501372917
3679,-317.6801077725951
3680,-142.39809616778393
3681,-94.16638567227123
3682,-272.26654424304456
3683,-289.72934410436085
3684,-267.09263323456315
3685,-45.27488744768767
3686,111.54934310436501
3687,340.8879186793112
3688,527.0027552369952
3689,538.7419036424238
3690,851.4028510466536
3691,1355.3255966890124
3692,1694.307873517723
3693,1616.1771114633464
3694,1492.1046759670228
3695,1478.0438873553014
3696,1525.2982826767382
3697,1534.7186203258725
3698,1505.2429888886224
3699,1507.4237699421462
3700,1649.273692952203
3701,1586.5973395301833
3702,1398.267379267389
3703,1102.1005257019358
3704,1032.779820599379
3705,1086.3638483917944
3706,924.6787045200135
3707,724.3220652859837
3708,613.9240873321858
3709,585.5452862195303
3710,700.3865888403999
3711,897.5258997499697
3712,929.9991240792343
3713,871.0401092131663
3714,886.9626099270068
3715,1253.56595341416
3716,1480.529639119424
3717,1470.6851692851046
3718,1447.7543343620823
3719,1484.0869617104386
3720,1537.133050593081
3721,1423.3802488650033
3722,1504.73027326982
3723,1549.6596380096541
3724,1708.8352270110572
3725,1826.5007625765495
3726,1404.7575028673502
3727,1087.403893373717
3728,948.5571929234391
3729,770.9478382349082
3730,553.9758312728288
3731,308.20944208906485
3732,209.8962167105998
3733,861.9592014423957
3734,1068.3991608014933
3735,941.9247220178946
3736,726.7970313449446
3737,490.26177523751704
3738,512.2710408871641
3739,574.9658732161397
3740,236.95237104904965
3741,522.7026015738699
3742,313.9653262666169
3743,456.52621031477855
3744,896.6560936924101
3745,526.9906103562391
3746,542.7795231972383
3747,282.4722249241869
3748,409.45096527924824
3749,318.0927925140733
3750,432.170977678307
3751,251.4241346764089
3752,136.20684752824394
3753,627.6541154094733
3754,804.7078061822045
3755,407.59083770248134
3756,1003.9083845412694
3757,421.4248152029433
3758,468.4227315322607
3759,765.4918153903257
3760,1943.9578105191993
3761,1241.016175546065
3762,1236.7268630276308
3763,1860.2665563481717
3764,1614.1462409520097
3765,1582.1608444149972
3766,1463.9593770550912
3767,1696.645844668387
3768,1650.9122721189322
3769,1036.5944796344172
3770,780.2219238793791
3771,1656.0764160072736
3772,1697.700095053956
3773,1686.6694047608732
3774,1007.9432875609838
3775,692.6530980278698
3776,909.7899131546636
3777,742.2143169850874
3778,639.9410277936092
3779,1207.9149932489481
3780,709.4432153906736
3781,668.5310149394367
3782,644.7390004200083
3783,655.9086351496969
3784,572.0563373527992
3785,441.60751016121066
3786,435.0684681222142
3787,231.13887099296747
3788,746.0586046609994
3789,1160.5301190922412
3790,806.6548594808144
3791,936.872132621223
3792,1066.6623404310558
3793,1070.8438098777058
3794,1168.5154709273781
3795,1499.027348600826
3796,1247.793667654087
3797,365.0643558275732
3798,116.64913113014636
3799,118.04033871032904
3800,65.13068821859856
3801,69.89855161021751
3802,31.194137558439703
3803,155.77156093205608
3804,264.80877551139685
3805,540.9636811841921
3806,818.9085124704262
3807,1130.0593343486066
3808,1197.6313947391823
3809,1169.2098372714831
3810,1340.9780006369244
3811,1366.1590414631946
3812,1181.6119775028471
3813,1283.1822617323342
3814,1152.8402704652094
3815,976.4415699358278
3816,1729.4678361656395
3817,1149.9541477977182
3818,760.9166187256917
3819,929.2735352400535
3820,922.9820201988309
3821,1065.868359725116
3822,1488.04436526835
3823,1460.5441722819598
3824,1066.401957042503
3825,1313.5271600471842
3826,1204.2848138166114
3827,1067.586696621671
3828,1070.3455150855561
3829,1180.1799795187223
3830,1088.0870725457548
3831,996.7647316625246
3832,1505.5108707358654
3833,1931.0155247513137
3834,1454.8682216143686
3835,1670.3694970170282
3836,1623.3766987906797
3837,1181.5536336444604
3838,536.823581469151
3839,922.6509596599443
3840,316.93341118205103
3841,-65.87995433884173
3842,126.02838377661541
3843,426.82691086954014
3844,-229.40356609906488
3845,-114.42295687614934
3846,-263.44657416123096
3847,-166.5337866790176
3848,-148.2927156526923
3849,-324.6634161593557
3850,-468.387636342069
3851,-377.17601417430546
3852,-348.0953557318563
3853,-192.84597566391182
3854,-190.6752652870679
3855,-201.84086014794636
3856,-96.108568506416
3857,147.8875248781244
3858,490.8452633448672
3859,1102.2541526482519
3860,1495.621946789739
3861,1702.4988319139347
3862,1194.9030575326817
3863,1262.6759346555802
3864,1167.7448356236337
3865,801.6249114217131
3866,825.2776831575668
3867,1015.2169080332517
3868,860.2789959950946
3869,628.2006473552448
3870,741.5794134014789
3871,805.6295484138225
3872,619.0114974710434
3873,418.21802805484595
3874,314.03812986947275
3875,740.8125410277239
3876,988.5668355546987
3877,774.4122186678169
3878,812.9234849480226
3879,432.14598002486616
3880,479.05178767290465
3881,946.6453315439308
3882,624.892859029169
3883,728.8290404622674
3884,980.4290259179098
3885,735.1719823694136
3886,762.9295746337541
3887,736.370351189017
3888,596.7970081506156
3889,594.4681003811558
3890,596.290362046337
3891,794.0138220267922
3892,636.7750111858563
3893,206.52647526545172
3894,29.787465193651506
3895,35.37148404420718
3896,96.89305329345754
3897,-106.86344373169385
3898,-15.172692363405611
3899,-93.78643433899649
3900,-159.3119176113378
3901,-203.99480354715632
3902,-218.24989136932118
3903,-197.8508948068198
3904,-154.8921343528813
3905,-24.18917759255502
3906,350.41416653461573
3907,1123.662273239026
3908,1070.1481049654326
3909,828.7981442419166
3910,875.4471454447188
3911,1003.9732066807451
3912,1235.5610537329337
3913,840.7780369428265
3914,1253.0564037451559
3915,1177.1047713190067
3916,602.4167870351638
3917,45.888183579035996
3918,-90.89747483869793
3919,-75.78569181644714
3920,-82.49882831067949
3921,60.27731998328381
3922,-39.157317232997855
3923,-370.3309818319898
3924,-731.674516393424
3925,-190.98714234598722
3926,-512.3343991200221
3927,-727.3306380839497
3928,-313.058775638277
3929,-283.0397533548885
3930,1.2731517095286236
3931,-547.3660274118588
3932,629.3704186114767
3933,1061.1813410625166
3934,1220.821552067756
3935,1246.3445416997995
3936,-768.3365523632444
3937,-850.4929837827716
3938,-960.7129783205875
3939,-904.6510113636122
3940,-1339.0774491942875
3941,-1005.060568874226
3942,-1038.5494245379248
3943,-926.1543465736031
3944,-877.4882839207304
3945,-942.8976187686993
3946,-968.545411610302
3947,-1005.2486883225525
3948,-991.059925076126
3949,-1020.2189726685622
3950,-1124.130659422801
3951,-1155.4737482386074
3952,-921.4556784972282
3953,-706.9837016884205
3954,-391.4104346793939
3955,12.927155410446469
3956,518.2169406110188
3957,448.5846035435639
3958,340.77647996477384
3959,417.79960445028814
3960,1045.1513741962817
3961,1028.1191106140056
3962,1057.625964602871
3963,1160.0140257647233
3964,1185.4113545165203
3965,956.5430243236127
3966,624.7245856804361
3967,611.9023933221207
3968,632.6129564006167
3969,111.79230387427869
3970,-80.95541198144144
3971,-249.24380027360635
3972,-350.12943507321467
3973,-244.53223173563785
3974,-198.87658837094682
3975,-11.918639403022624
3976,69.05315670674115
3977,238.25125027581157
3978,552.2061810493076
3979,1049.9791874382554
3980,1430.4476450744733
3981,1428.1995503600258
3982,1450.1543784934775
3983,1381.5362308469842
3984,1220.5292632050232
3985,1518.861940548943
3986,1491.5542451980903
3987,1538.5006815454765
3988,1520.5224730938974
3989,916.5224603183383
3990,781.2280362005787
3991,670.9490107903979
3992,554.7344218301071
3993,355.9064984636425
3994,-76.67273442570804
3995,-50.536900426820964
3996,18.398310196622802
3997,21.225406646088384
