datetime,AKI Kalby Active Power,Maximum temperature,Mean wind speed,Wind direction sin,Wind direction cos,BalancingPriceUpEUR,BalancingPriceDownEUR,DA_PriceEUR
2022-03-02 14:00:00,-0.0049859582149621206,-0.6238330753131173,-0.926681599392793,-0.9986295347545738,0.052335956242943946,0.2688641969999999,0.2363437189999999,0.23629
2022-03-02 15:00:00,-0.004328043273492907,-0.8349638976963007,-0.8892787485949994,0.7547095802227721,-0.6560590289905072,0.336080231,0.249717026,0.24966
2022-03-02 16:00:00,-0.0015517936197916667,-1.031013947052114,-1.1885015549773479,0.4226182617406995,-0.9063077870366499,0.275165009,0.272641724,0.27258
2022-03-02 17:00:00,-0.0017840989583333333,-1.1667409042984462,-1.3755158089663155,-0.5150380749100542,-0.8571673007021123,0.316631927,0.316631927,0.31656
2022-03-02 18:00:00,-0.0026600292968750002,-1.3627909536542593,-0.8892787485949994,-0.9902680687415703,-0.13917310096006583,0.38491806,0.38491806,0.38483
2022-03-02 19:00:00,-6.673177083333334e-06,-1.5286794569553321,-1.338112958168522,-0.9063077870366502,-0.42261826174069916,0.385087433,0.385087433,0.385
2022-03-02 20:00:00,-6.673177083333334e-06,-1.5437602299827025,-1.1510987041795544,-0.9063077870366502,-0.42261826174069916,0.322637024,0.321163635,0.32109
2022-03-02 21:00:00,-6.673177083333334e-06,-1.2572255424626677,-0.2908331358303029,-0.8746197071393956,0.4848096202463373,0.470512329,0.288535645,0.28847
2022-03-02 22:00:00,-6.673177083333334e-06,-1.2421447694352974,-0.1412217326391286,-0.7193398003386511,0.6946583704589973,0.46500061,0.26584082,0.2657799999999999
2022-03-02 23:00:00,-6.673177083333334e-06,-1.2873870885174081,0.008389670552045383,-0.529919264233205,0.8480480961564258,0.443625916,0.249717026,0.24966
2022-03-03 00:00:00,-6.673177083333334e-06,-1.2873870885174081,0.3450153277321874,-0.4694715627858908,0.882947592858927,0.331062256,0.331062256,0.33116
2022-03-03 01:00:00,-6.673177083333334e-06,-1.2572255424626677,0.1580010737432197,-0.529919264233205,0.8480480961564258,0.322434448,0.322434448,0.32253
2022-03-03 02:00:00,-6.673177083333334e-06,-1.2873870885174081,0.045792521349839126,-0.35836794954530077,0.9335804264972015,0.315906128,0.315906128,0.316
2022-03-03 03:00:00,-6.673177083333334e-06,-1.3024678615447784,0.08319537214763253,-0.4383711467890778,0.8987940462991668,0.306919434,0.306919434,0.30701
2022-03-03 04:00:00,0.000597189670138889,-1.392952499709,0.307612476934394,-0.4226182617406992,0.90630778703665,0.307209778,0.307209778,0.3073
2022-03-03 05:00:00,-6.673177083333334e-06,-1.3627909536542593,-0.10381888184133485,-0.37460659341591235,0.9271838545667873,0.3321711429999999,0.3321711429999999,0.3322699999999999
2022-03-03 06:00:00,-6.673177083333334e-06,-1.3326294075995189,-0.515250240617064,-0.3255681544571567,0.9455185755993168,0.37130069,0.37130069,0.37141
2022-03-03 07:00:00,-6.673177083333334e-06,-1.2119832233805572,-0.6274587930104447,-0.20791169081775987,0.9781476007338056,0.404880432,0.153955032,0.405
2022-03-03 08:00:00,-6.673177083333334e-06,-1.0611754931068544,0.045792521349839126,0.15643446504023087,0.9876883405951378,0.399881714,0.179596497,0.4
2022-03-03 09:00:00,-0.011092794945126489,-0.8802062167784115,-0.10381888184133518,0.17364817766693033,0.984807753012208,0.359852966,0.359852966,0.35996
2022-03-03 10:00:00,-0.008079505313340053,-0.850044670723671,0.45722388012556797,-0.034899496702500823,0.9993908270190958,0.294673309,0.294673309,0.2947599999999999
2022-03-03 11:00:00,-0.006658778673537234,-0.7897215786141901,0.045792521349839126,0.1908089953765448,0.981627183447664,0.403231232,0.2768585509999999,0.27694
